"date","time","group","subject","session","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","trialduration","trialtimeout","response","correct","latency","stimulusnumber1","stimulusitem1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusonset2","stimulusnumber3","stimulusitem3","stimulusonset3","stimulusnumber4","stimulusitem4","stimulusonset4","stimulusnumber5","stimulusitem5","stimulusonset5","stimulusnumber6","stimulusitem6","stimulusonset6","stimulusnumber7","stimulusitem7","stimulusonset7"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","1","Consent","Consenttitle","0","0","0","0","","1","2131","1","","0","1","","0","1","Tri_00_white.png","0","1","Tri_90_white.png","0","1","Rec_00_white.png","0","1","Rec_90_white.png","0","1","Shape Matching","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","2","Consent","consent_1option1","0","0","0","0","Agree","1","3426","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","2","Consent","consent_2option1","0","0","0","0","Agree","1","3426","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","3","Consent","consent_3option1","0","0","0","0","Agree","1","18729","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","3","Consent","consent_4option1","0","0","0","0","Agree","1","18729","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","3","Consent","consent_5option1","0","0","0","0","Agree","1","18729","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","4","Consent","consent_6option1","0","0","0","0","Agree","1","5663","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","4","Consent","consent_7option1","0","0","0","0","Agree","1","5663","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","4","Consent","consent_8option1","0","0","0","0","Agree","1","5663","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","5","Consent","consent_9option1","0","0","0","0","Agree","1","5619","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","5","Consent","consent_10option1","0","0","0","0","Agree","1","5619","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:11:26","1","5f198e588476fa02411ad887","1","6.6.1","1","5","Consent","consent_11option1","0","0","0","0","Agree","1","5619","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","1","Consent","Consenttitle","0","0","0","0","","1","888","1","","-15","1","","-15","1","Tri_00_white.png","-15","1","Tri_90_white.png","-15","1","Rec_00_white.png","-15","1","Rec_90_white.png","-15","1","Shape Matching","-15"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","2","Consent","consent_1option1","0","0","0","0","Agree","1","3654","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","2","Consent","consent_2option1","0","0","0","0","Agree","1","3654","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","3","Consent","consent_3option1","0","0","0","0","Agree","1","2972","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","3","Consent","consent_4option1","0","0","0","0","Agree","1","2972","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","3","Consent","consent_5option1","0","0","0","0","Agree","1","2972","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","4","Consent","consent_6option1","0","0","0","0","Agree","1","4655","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","4","Consent","consent_7option1","0","0","0","0","Agree","1","4655","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","4","Consent","consent_8option1","0","0","0","0","Agree","1","4655","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","5","Consent","consent_9option1","0","0","0","0","Agree","1","3319","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","5","Consent","consent_10option1","0","0","0","0","Agree","1","3319","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:14:33","2","5f198e588476fa02411ad887","2","6.6.1","1","5","Consent","consent_11option1","0","0","0","0","Agree","1","3319","1","","-16","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","1","Consent","Consenttitle","0","0","0","0","","1","3306","1","","-16","1","","-16","1","Tri_00_white.png","-16","1","Tri_90_white.png","-16","1","Rec_00_white.png","-16","1","Rec_90_white.png","-16","1","Shape Matching","-16"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","2","Consent","consent_1option1","0","0","0","0","Agree","1","85009","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","2","Consent","consent_2option1","0","0","0","0","Agree","1","85009","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","3","Consent","consent_3option1","0","0","0","0","Agree","1","21079","1","","-15","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","3","Consent","consent_4option1","0","0","0","0","Agree","1","21079","1","","-15","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","3","Consent","consent_5option1","0","0","0","0","Agree","1","21079","1","","-15","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","4","Consent","consent_6option1","0","0","0","0","Agree","1","13172","1","","-13","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","4","Consent","consent_7option1","0","0","0","0","Agree","1","13172","1","","-13","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","4","Consent","consent_8option1","0","0","0","0","Agree","1","13172","1","","-13","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","5","Consent","consent_9option1","0","0","0","0","Agree","1","8922","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","5","Consent","consent_10option1","0","0","0","0","Agree","1","8922","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:02:13","2","5fc60be0227abc1b525a09a8","1","6.6.1","1","5","Consent","consent_11option1","0","0","0","0","Agree","1","8922","1","","-12","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","-12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","16:28:08","1","60ec9e86f46f8c4d12a73abb","1","6.6.1","1","1","Consent","Consenttitle","0","0","0","0","","1","28127","1","","-6","1","","-6","1","Tri_00_white.png","-6","1","Tri_90_white.png","-6","1","Rec_00_white.png","-6","1","Rec_90_white.png","-6","1","Shape Matching","-6"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","1","Consent","Consenttitle","0","0","0","0","","1","1476","1","","2","1","","2","1","Tri_00_white.png","2","1","Tri_90_white.png","2","1","Rec_00_white.png","2","1","Rec_90_white.png","2","1","Shape Matching","2"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","2","Consent","consent_1option1","0","0","0","0","Agree","1","10861","1","","0","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","2","Consent","consent_2option1","0","0","0","0","Agree","1","10861","1","","0","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","3","Consent","consent_3option1","0","0","0","0","Agree","1","10590","1","","4","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","3","Consent","consent_4option1","0","0","0","0","Agree","1","10590","1","","4","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","3","Consent","consent_5option1","0","0","0","0","Agree","1","10590","1","","4","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","4","Consent","consent_6option1","0","0","0","0","Agree","1","6545","1","","5","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","4","Consent","consent_7option1","0","0","0","0","Agree","1","6545","1","","5","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","4","Consent","consent_8option1","0","0","0","0","Agree","1","6545","1","","5","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","5","Consent","consent_9option1","0","0","0","0","Agree","1","5915","1","","11","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","5","Consent","consent_10option1","0","0","0","0","Agree","1","5915","1","","11","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","1","5","Consent","consent_11option1","0","0","0","0","Agree","1","5915","1","","11","1","Please read each statement carefully and click the 'Agree' button if you give consent. <b><u>If you wish to quit the experiment at any time, please press 'ctrl + q'<br> on your keyboard (NOTE: you will be unable to return to the experiment after quitting)</b></u>","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","1","training_block","target_Trial_rec","0","300","0","0","57","1","544","1","+","1","1","Rec_00_white.png","854","1","","1054","1","Rec_90_white.png","1907","1","","1054","1","correct_grey.png","2353","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","2","training_block","target_Trial_rec","0","300","0","0","57","1","565","1","+","0","1","Rec_00_white.png","854","1","","1053","1","Rec_90_white.png","1907","1","","1053","1","correct_grey.png","2365","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","3","training_block","target_Trial_tri","0","300","0","0","57","1","546","1","+","1","1","Tri_00_white.png","854","1","","1054","1","Tri_90_white.png","1907","1","","1054","1","correct_grey.png","2347","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","4","training_block","target_Trial_rec","0","300","0","0","57","1","616","1","+","0","1","Rec_00_white.png","853","1","","1054","1","Rec_90_white.png","1907","1","","1054","1","correct_grey.png","2417","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","5","training_block","target_Trial_tri","0","300","0","0","57","1","549","1","+","0","1","Tri_00_white.png","854","1","","1054","1","Tri_90_white.png","1906","1","","1054","1","correct_grey.png","2350","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","6","training_block","target_Trial_rec","0","300","0","0","57","1","499","1","+","0","1","Rec_00_white.png","854","1","","1053","1","Rec_90_white.png","1907","1","","1053","1","correct_grey.png","2299","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","7","training_block","target_Trial_tri","0","300","0","0","57","1","548","1","+","0","1","Tri_00_white.png","854","1","","1054","1","Tri_90_white.png","1906","1","","1054","1","correct_grey.png","2348","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","8","training_block","target_Trial_rec","0","300","0","0","57","1","569","1","+","0","1","Rec_00_white.png","854","1","","1053","1","Rec_90_white.png","1907","1","","1053","1","correct_grey.png","2370","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","9","training_block","target_Trial_tri","0","300","0","0","57","1","574","1","+","0","1","Tri_00_white.png","854","1","","1053","1","Tri_90_white.png","1906","1","","1053","1","correct_grey.png","2375","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","10","training_block","target_Trial_rec","0","300","0","0","57","1","554","1","+","0","1","Rec_00_white.png","854","1","","1054","1","Rec_90_white.png","1906","1","","1054","1","correct_grey.png","2355","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","11","training_block","target_Trial_rec","0","300","0","0","57","1","553","1","+","0","1","Rec_00_white.png","854","1","","1053","1","Rec_90_white.png","1907","1","","1053","1","correct_grey.png","2354","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","12","training_block","target_Trial_tri","0","300","0","0","57","1","625","1","+","0","1","Tri_00_white.png","854","1","","1053","1","Tri_90_white.png","1906","1","","1053","1","correct_grey.png","2426","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","13","training_block","target_Trial_tri","0","300","0","0","57","1","608","1","+","0","1","Tri_00_white.png","853","1","","1053","1","Tri_90_white.png","1906","1","","1053","1","correct_grey.png","2409","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","14","training_block","target_Trial_tri","0","300","0","0","57","1","698","1","+","0","1","Tri_00_white.png","854","1","","1053","1","Tri_90_white.png","1906","1","","1053","1","correct_grey.png","2500","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","15","training_block","target_Trial_rec","0","300","0","0","57","1","619","1","+","0","1","Rec_00_white.png","853","1","","1054","1","Rec_90_white.png","1907","1","","1054","1","correct_grey.png","2419","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","16","training_block","target_Trial_rec","0","300","0","0","57","1","527","1","+","0","1","Rec_00_white.png","854","1","","1053","1","Rec_90_white.png","1907","1","","1053","1","correct_grey.png","2328","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","17","training_block","target_Trial_tri","0","300","0","0","57","1","559","1","+","0","1","Tri_00_white.png","853","1","","1053","1","Tri_90_white.png","1907","1","","1053","1","correct_grey.png","2360","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","18","training_block","target_Trial_tri","0","300","0","0","57","1","580","1","+","0","1","Tri_00_white.png","854","1","","1054","1","Tri_90_white.png","1907","1","","1054","1","correct_grey.png","2381","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","19","training_block","target_Trial_rec","0","300","0","0","57","1","496","1","+","0","1","Rec_00_white.png","854","1","","1053","1","Rec_90_white.png","1906","1","","1053","1","correct_grey.png","2297","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","20","training_block","target_Trial_rec","0","300","0","0","57","1","520","1","+","0","1","Rec_00_white.png","853","1","","1054","1","Rec_90_white.png","1906","1","","1054","1","correct_grey.png","2320","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","21","training_block","target_Trial_tri","0","300","0","0","57","1","599","1","+","0","1","Tri_00_white.png","854","1","","1053","1","Tri_90_white.png","1907","1","","1053","1","correct_grey.png","2400","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","22","training_block","target_Trial_rec","0","300","0","0","57","1","570","1","+","0","1","Rec_00_white.png","854","1","","1053","1","Rec_90_white.png","1906","1","","1053","1","correct_grey.png","2370","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","23","training_block","target_Trial_tri","0","300","0","0","57","1","575","1","+","0","1","Tri_00_white.png","854","1","","1054","1","Tri_90_white.png","1907","1","","1054","1","correct_grey.png","2376","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","4","24","training_block","target_Trial_tri","0","300","0","0","57","1","580","1","+","0","1","Tri_00_white.png","853","1","","1053","1","Tri_90_white.png","1907","1","","1053","1","correct_grey.png","2381","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","6","1","block2","target_Trial_rec","0","300","0","0","57","1","580","1","+","0","1","Rec_00_white.png","854","1","","1053","1","Rec_90_white.png","1907","1","","1053","1","correct_grey.png","2381","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","6","2","block2","target_Trial_rec","0","300","0","0","57","1","592","1","+","0","1","Rec_00_white.png","854","1","","1054","1","Rec_90_white.png","1906","1","","1054","1","correct_grey.png","2393","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","6","3","block2","invalid_Trial_rec","0","300","0","0","0","1","700","1","+","0","1","Rec_00_white.png","854","1","","1053","1","Tri_90_white.png","1906","1","","1053","1","correct_grey.png","2501","0","0","0"
"2024-02-11","15:59:16","1","5c48a0f696d59b000183e158","1","6.6.1","6","4","block2","invalid_Trial_tri","0","300","0","0","0","1","700","1","+","0","1","Tri_00_white.png","853","1","","1053","1","Rec_90_white.png","1907","1","","1053","1","correct_grey.png","2500","0","0","0"
